stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_desc,wheelchair_boarding,platform_code,location_type,parent_station,stop_timezone,stop_url,tts_stop_name,zone_id,alias,stop_area,authority,lest_x,lest_y,kommentaar,kovde_oigusakt
25967,7000441-1,Päevati,59.1663606,24.6999454,,,,0,,,,,Kohila,,Kohila vald,Raplamaa,6558855.77,540033.43,,Kohila VV määrus 02.11.2015 nr 306
34238,4490008-1,Kiviõli,59.3531818,26.9659657,Rong Tallinna suunas,,,0,,,,,Viru7,Kiviõli,Lüganuse vald,Ida-Virumaa,6583188.0,668666.5,,
91456,4900276-1,Leedimäe,58.7277452,26.7631846,,,,0,,,,,,,Mustvee vald,Jõgevamaa,,,,
156304,6501054-1,Mustioro,57.97722,27.01036,Pragi suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6430194.064,678065.281,,
5155,22335-1,Äksi,59.1178923,25.1707469,,,,0,,,,,Harju4B,,Kose vald,Harjumaa,6553833.0,567053.0,,Kose VV korraldus 1.nov 2016 nr 619
24832,8600684-1,Teppo,57.8835559,27.0004157,Väimela suunas,,,0,,,,,,,Võru vald,Võrumaa,6419746.019,677943.94,,
140134,,Mõnnuste,58.3157075,22.2660478,,,,0,,,,,,,Kärla vald,Saaremaa,6465210.999,398386.718,,
24396,4400088-1,Merevaigu,59.427864,28.036041,Narva suunas,,,0,,,,,,,Narva-Jõesuu linn,Ida-Virumaa,6594668.445,728954.8,,
146129,20005-1,Õunapuu puiestee,59.4749952,24.9509153,,,,0,,,,,Harju2,,Maardu linn,Harjumaa,6593411.0,553899.437,,Maardu Linnavolikogu 25.04.2023 määrus nr 40
25336,5100302-1,Määra,59.17915,25.62398,,,,0,,,,,,,Järva vald,Järvamaa,6561195.501,592841.776,,
142467,02003-1,Moonalao,59.40267,24.61327,,,,0,,,,,Harju1,,Haabersti,Tallinna linn,6585130.785,534835.494,,
20665,4400240-1,Kauksi,58.9977457,27.2245826,Tartu suunas,,,0,,,,,,,Alutaguse vald,Ida-Virumaa,6544318.5,685265.125,,
27956,4400593-1,Purtse pood,59.4120742,27.0265495,Narva suunas,,,0,,,,,,,Lüganuse vald,Ida-Virumaa,6589895.999,671813.5,,
159234,10619-1,Linnahall (ajutine),59.4430679,24.7494936,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6589709.62,542522.806,,
20464,7800876-1,Sipelga,58.1918,26.4116067,Elva suunas,,,0,,,,,,,Elva vald,Tartumaa,6452646.5,641806.625,,
33547,5100124-1,Karjaküla rist,58.7591377,25.2707768,,,,0,,,,,tartu2,,Türi vald,Järvamaa,6513983.5,573538.437,,
25464,8600340-1,Lompka,57.7878521,26.9218066,Nursi suunas,,,0,,,,,,,Võru vald,Võrumaa,6408890.94,673749.07,,
22323,6700075-1,Audruranna,58.3267125,24.2859009,,,,0,,,,,,,Pärnu linn,Pärnumaa,6465158.989,516750.99,,
11577,23683-1,Aiandi,59.5049725,24.8424627,,,,0,,,,,Harju2,,Viimsi vald,Harjumaa,6596668.266,547710.564,,Viimsi VV korraldus 14.10.2020 nr 599
23639,8400283-1,Kullese,58.326464,25.256503,Metskonna suunas,,,0,,,,,,,Põhja-Sakala vald,Viljandimaa,,,,
163142,,Blaumaņa iela,57.7748722,26.0003471,,,,0,,,,,,,,REM,6405435.255,619016.365,,
145024,4401024-1,Lüganuse kalmistu,59.397552,27.034746,,,,0,,,,,Viru7,,Lüganuse vald,Ida-Virumaa,6588300.853,672351.657,,
26495,5100335-1,Paia,58.7454822,25.7714626,,,,0,,,,,,,Järva vald,Järvamaa,6513120.06,602546.94,,
28692,7800896-1,Soova,58.2611806,26.3024328,Annikoru suunas,,,0,,,,,,,Elva vald,Tartumaa,6460143.799,635124.4,,
32628,5900606-1,Põriki teerist,59.226535,25.862619,,,,0,,,,,Viru5,,Tapa vald,Lääne-Virumaa,6566826.527,606334.76,,Tapa VV määrus 29.10.2015 nr 107
28678,7400803-1,Ulje,58.2834141,22.269035,,,,0,,,,,,,Saaremaa vald,Saaremaa,6461610.919,398468.93,,
24928,5900075-1,Essu,59.432671,26.368928,,,,0,,,,,Viru3,,Haljala vald,Lääne-Virumaa,6590687.605,634417.793,,Haljala VV määrus 4.07.2018 nr 332
20880,7000369-1,Nõmme,59.0436386,24.8629727,,,,0,,,,,Rapla1,,Rapla vald,Raplamaa,6545295.2,549533.19,endine Nõmme tee,Rapla VV määrus 23.11.2015 nr 473
20174,7800801-1,Rõõmu tee,58.408036,26.9043995,Sääsküla suunas,,,0,,,,,,,Luunja vald,Tartumaa,6477856.0,669724.625,,
156902,8200858-1,Asula,58.1337358,26.4760135,,,,0,,,,,,,Otepää vald,Valgamaa,6446321.849,645830.82,,
29186,5100194-1,Kurla,58.68214,25.68221,,,,0,,,,,,,Türi vald,Järvamaa,6505934.045,597558.292,,
21129,8200741-1,Ädu,58.0091047,26.2497298,Tõrva suunas,,,0,,,,,,,Otepää vald,Valgamaa,6431979.079,632974.02,,
29122,8600185-1,Kitsõ,57.7515579,27.5000967,Uusvada suunas,,,0,,,,,,,Setomaa vald,Võrumaa,6406500.069,708320.05,Kuni 12.09.2024 Pikases Kitse,
24632,6700694-1,Tooma,58.4209594,24.041825,,,,0,,,,,,,Pärnu linn,Pärnumaa,6475621.1,502443.999,,
23655,8200006-1,Aava,58.0098309,25.7387603,Tõrva suunas,,,0,,,,,,,Tõrva vald,Valgamaa,6431161.989,602777.98,,
31734,5100588-1,Olli,58.9644409,25.6848211,,,,0,,,,,"tartu1,tartu2",,Paide linn,Järvamaa,6537372.03,596919.97,,
9968,23272-1,Kiisa kauplus,59.23461,24.69015,,,,0,,,,,Harju3,,Saku vald,Harjumaa,6566452.264,539394.977,,Saku VV korraldus 26.11.2019 nr 625
20509,5700491-1,Võnnu,58.91432,23.70154,,,,0,,,,,Laane2,,Haapsalu linn,Läänemaa,6530610.164,482804.386,,Ridala VV määrus 08.10.2015 nr 477
221701,22170-1,Laidemaa,59.23988,25.29325,,0,,0,,,,,Harju4B,,Kose vald,Harjumaa,6567548.176,573806.398,,
28269,7000570-1,Vahastu rist,58.9455436,25.2755802,,,,0,,,,,Rapla2,,Rapla vald,Raplamaa,6534747.96,573421.55,,Rapla VV 14.11.2022 nr 552
23860,8200436-1,Pikaantsu,57.9731814,26.2601602,Keeni suunas,,,0,,,,,,,Otepää vald,Valgamaa,6428001.03,633725.08,,
24246,7800868-1,Sikapalu,58.2242641,27.290901,Rasina suunas,,,0,,,,,,,Räpina vald,Põlvamaa,6458455.499,693297.375,,
25349,3700273-1,Tatermaa,58.8034738,22.6139465,Lelu suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6519052.889,419893.58,,
30786,6700906-1,Reiu mõis,58.3403299,24.6204013,,,,0,,,,,PärnuLinn,,Pärnu linn,Pärnumaa,6466808.0,536335.0,,
27117,7000529-1,Teramatsi,59.0158165,24.8029118,,,,0,,,,,Rapla1,,Rapla vald,Raplamaa,6542153.499,546123.062,,Rapla VV määrus 23.11.2015 nr 473
20219,5100165-1,Pärna,58.8030623,25.4292913,,,,0,,,,,tartu1,,Türi vald,Järvamaa,6519059.499,582605.938,,
20647,4400859-1,Vasavere,59.313541,27.497955,Jõhvi suunas,,,0,,,,,,,Alutaguse vald,Ida-Virumaa,6580235.553,699124.145,,
33513,7820053-1,Ihaste tee I,58.3651786,26.7587969,linna sisenev,,,0,,,,,TartuLinn,,Tartu linn,Tartu linn,6472727.471,661417.227,,
31524,6500436-1,Palojärve,58.0795836,26.9047214,Ihamaru suunas,,,0,,,,,,,Kanepi vald,Põlvamaa,6441308.869,671327.09,,
143164,26408-1,Kadastiku,59.5233497,25.1855993,,,,0,,,,,Harju3,,Jõelähtme vald,Harjumaa,6599009.084,567105.251,Peatus olemas (ilma nimeta) 04.2021,Jõelähtme valla korraldus nr 955 12.11.2020
158799,7401034-1,Tööstuse,58.5596415,22.7742373,,,,0,,,,,,,Leisi vald,Saaremaa,6491718.5,428660.156,,
32152,5700017-1,Männiku tee,58.9255277,23.5448609,,,,0,,,,,Laane1,,Haapsalu linn,Läänemaa,6531909.239,473785.99,KP,Haapsalu LV määrus 16.01.2019 nr 44
147629,8600892-1,Õunaaia,57.6518853,27.2191563,Hürsi suunas,,,0,,,,,,,Rõuge vald,Võrumaa,6394573.739,692144.92,,
26927,6700449-1,Lepaspää,58.382045,24.006218,,,,0,,,,,,,Tõstamaa vald,Pärnumaa,6471286.129,500363.744,,
155881,3700355-1,Mäeltse,58.8517564,22.7469933,Teeristil Ristiälja suunal,,,0,,,,,,,Käina vald,Hiiumaa,6524278.64,427682.48,,
31011,6500264-1,Kööbi,57.9923991,27.0593383,Põlva suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6432014.0,680883.312,,
150141,6790059-1,Tiido,58.306027,24.271737,,,,0,,,,,,,Audru vald,Pärnumaa,6462851.651,515930.463,,
5171,22305-1,Jaagu,59.0564847,25.2646835,,,,0,,,,,Harju4B,,Kose vald,Harjumaa,6547091.56,572561.442,,Kose VV korraldus 1.nov 2016 nr 619
23788,8600013-1,Aida,57.8278636,27.0175939,Raudteejaama suunas,,,0,,,,,,,Võru linn,Võrumaa,6413595.06,679240.99,,
25534,8401063-1,Varesemäed,58.413495,25.684468,Viljandi suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
25756,5700489-1,Tööstuse,58.68253,23.82436,,,,0,,,,,,,Lihula linn,Pärnumaa,6504767.44,489812.969,,
29258,5700080-1,Jõgisoo,58.86375,24.00124,,,,0,,,,,Laane3,,Lääne-Nigula vald,Läänemaa,6524939.093,500071.546,,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
133453,4400943-1,Plastiku,59.4006729,27.7343115,,,,0,,,,,,,Sillamäe linn,Ida-Virumaa,6590652.5,712025.375,,
134882,4990033-1,Iravere,58.8072622,26.6147111,Rääbise suunas,,,0,,,,,,,Jõgeva vald,Jõgevamaa,,,,
22129,6700245-1,Kase,58.3981319,24.532979,Kuldse kodu suunas,,,0,,,,,"PärnuLinn,PärnuMVLL",,Pärnu linn,Pärnumaa,6473201.659,531163.909,,
28928,3700103-1,Käina kool,58.8323775,22.7860692,Käinast väljuv / Suuremõisa / Kärdla suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6522078.999,429898.437,,
21041,7400245-1,Kivi,58.2448666,22.4870896,Suund linnast välja,,,0,,,,,,,Saaremaa vald,Saaremaa,6457009.409,411159.94,,
21862,7800779-1,Roosi,58.2605198,26.8913788,Ignase suunas,,,0,,,,,,,Kastre vald,Tartumaa,6461408.34,669672.21,,
30429,4900177-1,Kivi,58.611564,26.4139634,Sortsi suunas,,,0,,,,,,,Põltsamaa vald,Jõgevamaa,,,,
24746,8400264-1,Kärneri,58.5399726,25.5781313,Viljandi - Tallinn mnt suunas,,,0,,,,,,,Põhja-Sakala vald,Viljandimaa,,,,
27328,7400415-1,Majaka,58.0981822,22.2314165,,,,0,,,,,,,Salme vald,Saaremaa,6441044.999,395719.0,,
25347,3700124-1,Ligema,58.7862285,22.6162162,Kuriste / Männamaa suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6517129.73,419985.11,,
21610,4400137-1,Staadioni,59.3590278,26.9855083,Jõhvi suunas,,,0,,,,,,,Lüganuse vald,Ida-Virumaa,6583887.912,669748.129,,
4200,23623-1,Lahe,59.5197326,24.8086863,,,,0,,,,,Harju2,,Viimsi vald,Harjumaa,6598288.999,545778.0,,Viimsi VV korraldus 14.10.2020 nr 599
152269,7000814-1,Nurmenuku,59.2136826,24.6441216,,,,0,,,,,Kohila,,Kohila vald,Raplamaa,6564095.0,536790.062,Kohila sise,Kohila VV määrus 02.08.2021 nr 216
10285,23662-1,Leppneeme,59.5479506,24.8755363,,,,0,,,,,Harju2,Leppneeme,Viimsi vald,Harjumaa,6601479.999,549521.0,,Viimsi VV korraldus 14.10.2020 nr 599
21047,7800319-1,Kukemetsa,58.519734,26.7695751,Jõhvi suunas,,,0,,,,,,,Tartu vald,Tartumaa,6489952.979,661336.94,,
20652,4400542-1,Pannjärve rist,59.2935655,27.4953222,Vasknarva suunas,,,0,,,,,,,Alutaguse vald,Ida-Virumaa,6578005.5,699090.312,,
26729,7000005-1,Aeli,58.9740838,25.2449725,,,,0,,,,,Rapla2,,Rapla vald,Raplamaa,6537893.359,571601.0,,Kaiu VV määrus 26.08.2015 nr 7-3/402-3
23217,4400112-1,Koorejaama,59.3119559,27.2367607,Kohtla-Järve suunas,,,0,,,,,,,Alutaguse vald,Ida-Virumaa,6579312.73,684275.96,,
24874,7820087-1,Kaunase puiestee,58.3716627,26.7638548,Kesklinna suunas,,,0,,,,,TartuLinn,,Tartu linn,Tartu linn,6473461.219,661683.252,,
157043,22737-1,Kivi,59.1350299,24.3534708,,,,0,,,,,Harju4A,,Saue vald,Harjumaa,6555210.158,520235.452,lisatud 13.01.23,Saue valla korraldus nr 93 1.02.2023
20461,6700136-1,Irta tee,58.5615124,24.1170946,,,,0,,,,,,,Lääneranna vald,Pärnumaa,6491280.98,506814.96,,
128367,7820317-1,Postimaja,58.3452509,26.7148811,linna suunas,,,0,,,,,,,Tartu linn,Tartu linn,6470404.942,658938.937,,
150447,5701097-1,Kiidika,58.861875,23.943657,,,,0,,,,,Laane3,,Lääne-Nigula vald,Läänemaa,6524731.609,496748.91,,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
1078,07303-1,Tallinn-Väike,59.4143741,24.7383796,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6586506.19,541927.46,,
29507,5100029-1,Aruküla,58.732136,25.346049,,,,0,,,,,tartu2,,Türi vald,Järvamaa,6511061.53,577954.133,,
32452,4400045-1,Apteegi,59.4592825,28.0374488,Auga suunas,,,0,,,,,,,Narva-Jõesuu linn,Ida-Virumaa,6598167.109,728824.01,,
27529,7400531-1,Paiküla,58.3568265,22.2405845,,,,0,,,,,,,Saaremaa vald,Saaremaa,6469828.03,397014.97,,
4465,23190-1,Vaidasoo,59.2737368,25.0079164,,,,0,,,,,Harju3,,Rae vald,Harjumaa,6571039.999,557467.0,Endine Väljaotsa,Rae valla korraldus nr 581 29.04.2014
28829,4400121-1,Õpetajate,59.3282009,27.4304286,Jõhvi suunas,,,0,,,,,,,Ahtme linnaosa,Kohtla-Järve linn,6581668.009,695200.05,,
163656,6501093-1,Saarva,58.2292109,27.1133473,,,,0,,,,,,,Põlva vald,Põlvamaa,6458507.999,682850.562,,
27192,6701009-1,Tanni,58.4437038,24.4707211,,,,0,,,,,PärnuMVLL,,Tori vald,Pärnumaa,6478250.029,527488.06,,
33595,6500480-1,Porgandi,58.1155567,27.0872253,Valgesoo suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6445791.999,681899.875,,
24761,8400270-1,Kuhjavere,58.500856,25.688222,Tääksi suunas,,,0,,,,,,,Põhja-Sakala vald,Viljandimaa,,,,
4428,23117-1,Järveveere,59.3995,24.79129,,,,0,,,,,Harju2,,Rae vald,Harjumaa,6584883.53,544951.29,peatus kontrollitud 03.2021,Rae valla korraldus nr 412 16.03.2021
145561,7820370-1,Saekoja,58.3635531,26.7346507,,,,0,,,,,,,Tartu linn,Tartu linn,6472488.719,660012.6,,
146342,23711-1,Sooheina,59.4995354,24.8659222,,,,0,,,,,Harju2,,Viimsi vald,Harjumaa,6596079.499,549046.875,,Viimsi VV korraldus 14.10.2020 nr 599
20138,5100281-1,Mustla,59.05409,25.4286,,,,0,,,,,tartu2,,Paide linn,Järvamaa,6547013.684,581970.519,,
1568,18803-1,Tuule tee,59.492114,24.8292163,,,,0,,,,,Harju1,,Pirita,Tallinna linn,6595226.48,546978.14,,
22481,8400332-1,Kärksi,58.4083216,25.4930687,Viljandi suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
3117,20823-1,Mõisapargi,59.5041766,24.828205,,,,0,,,,,Harju2,,Viimsi vald,Harjumaa,6596569.548,546904.258,Endine Viimsi,Viimsi VV korraldus 14.10.2020 nr 599
155963,22426-1,Kõrgemäe,59.2185369,24.9594874,,,,0,,,,,Harju3,,Kose vald,Harjumaa,6564850.999,554793.937,,Kose VV korraldus 08.09.2022 nr 628
25785,5900675-1,Rünga tee,59.1857868,26.4965509,,,,0,,,,,Viru4,,Vinni vald,Lääne-Virumaa,6563466.379,642679.51,,Vinni VV korraldus 3.05.2018 nr 205
155555,23852-1,Kurtna tee,59.2511821,24.7414664,,,,0,,,,,Harju3,,Saku vald,Harjumaa,6568329.499,542303.687,lisatud 4.08.22; endine Uus-Kirdalu (tinglik) ja Kirdalu tee (looduses),Saku valla korraldus 29.09.2022 nr 563
23437,5100087-1,Kaalumaja,58.7824385,25.2704414,,,,0,,,,,tartu2,,Türi vald,Järvamaa,6516577.999,573469.875,,
157098,4400999-1,Kalevi,59.4053601,27.2840664,Tallinna maantee suunas,,,0,,,,,,,Järve linnaosa,Kohtla-Järve linn,6589836.57,686457.8,,
5419,29212-1,Kalda,59.4797077,25.4669181,,,,0,,,,,Harju4B,,Kuusalu vald,Harjumaa,6594462.999,583132.0,,Kuusalu VV 24.09.2020 korraldus nr 587
131896,26915-1,Metsaveere,59.4513141,25.1912212,,,,0,,,,,Harju3,,Jõelähtme vald,Harjumaa,6590990.686,567565.932,"Ajutine liiklusmärk, Jõelähtme siseliin, 04.2021 seisuga märgil endine nimi (Jägala ühistu)",Jõelähtme valla korraldus nr 955 12.11.2020
25076,7000227-1,Kõrgemäe,58.9631025,25.1493026,,,,0,,,,,Rapla2,,Rapla vald,Raplamaa,6536572.149,566120.34,,Kaiu VV määrus 26.08.2015 nr 7-3/402-3
24014,7400495-1,Nõmme,58.4983693,22.632363,,,,0,,,,,,,Saaremaa vald,Saaremaa,6485055.059,420264.97,,
29204,7800095-1,Haani,58.1808171,26.0939424,,,,0,,,,,,,Elva vald,Tartumaa,6450796.499,623172.125,,
24268,3700227-1,Ristivälja,58.8481379,22.7672554,Kärdla-Käina maanteele suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6523853.99,428844.37,,
1079,07401-1,Kalev,59.4096726,24.7367251,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6585981.419,541839.27,,
1048,06610-1,Kaarla,59.36705,24.75705,,,,0,,,,,Harju1,,Nõmme,Tallinna linn,6581246.286,543047.081,,
147623,7400506-1,Ohessaare,57.9991568,22.0282855,,,,0,,,,,,,Saaremaa vald,Saaremaa,6430354.499,383420.906,,
139440,5901100-1,Tamsalu gümnaasium,59.1640774,26.1143551,,,,0,,,,,Viru5,,Tapa vald,Lääne-Virumaa,6560298.499,620920.875,tinglik; Tapa valla kooliliin,Tapa VV määrus 15.07.2020 nr 403
32925,4900747-1,Väljaotsa,58.7143103,26.6303628,Toovere peatuse suunas,,,0,,,,,,,Jõgeva vald,Jõgevamaa,,,,
20646,4400658-1,Taga-Roostoja,59.0835756,27.188285,Avinurme suunas,,,0,,,,,,,Alutaguse vald,Ida-Virumaa,6553768.669,682727.0,,
5583,19703-1,Kroodi oja,59.4803907,24.982698,,,,0,,,,,Harju2,,Maardu linn,Harjumaa,6594038.0,555692.0,KP endine Oja,Maardu Linnavolikogu 25.04.2023 määrus nr 40
23784,6701017-1,Tehvri,58.5401122,24.7333916,,,,0,,,,,,,Tori vald,Pärnumaa,6489124.96,542708.97,,
1003,05703-1,Valdeku,59.3803125,24.7001334,Valdeku tänaval Männiku suunas,,,0,,,,,Harju1,,Nõmme,Tallinna linn,6582688.529,539795.41,,
32310,4420092-1,Narova,59.3744212,28.1649237,,,,0,,,,,,,Narva linn,Narva linn,,,,
936,03706-1,Kalda,59.3824224,24.6382944,,,,0,,,,,Harju1,,Nõmme,Tallinna linn,6582888.499,536278.375,,
159023,7400450-2,Mõisa(väljumiseks),58.3052085,22.459033,,,,0,,,,,,,Kaarma vald,Saaremaa,6463765.875,409667.087,,
28614,7400620-1,Ratla,58.4780102,22.8308286,,,,0,,,,,,,Saaremaa vald,Saaremaa,6482569.02,431794.979,,
32921,4900130-1,Kalatalu,58.6841302,26.3591529,Jõune suunas,,,0,,,,,1,,Jõgeva vald,Jõgevamaa,,,,
25959,7820251-1,Suur kaar,58.3576736,26.7136499,Aardla tn. suunas,,,0,,,,,TartuLinn,,Tartu linn,Tartu linn,6471784.5,658810.937,,
24903,8400272-1,Kuivati,58.1470011,25.7381275,Kärstna suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
1244,11202-1,Virmalise,59.4213347,24.7371799,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6587280.839,541850.82,,
33514,7820090-1,Killustiku,58.3978639,26.7333254,linnast väljuv,,,0,,,,,TartuLinn,,Tartu linn,Tartu linn,6476303.866,659779.414,,
92483,8200693-1,Vanamõisa,58.0554074,25.9227931,,,,0,,,,,,,Tõrva vald,Valgamaa,6436533.0,613507.812,,
142558,8490086-1,Uduallika,58.639403,25.672604,Põltsamaa suunas,,,0,,,,,,,Põhja-Sakala vald,Viljandimaa,,,,
29772,6500630-1,Soesaare,58.0534169,27.1097795,Põlva suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6438939.85,683548.57,,
153554,47392-1,Padula,59.3362373,24.5954275,,,,0,,,,,Harju2,,Saue vald,Harjumaa,6577721.185,533887.71,"lisatud Pikasesse 18.11.21, postil nimi puudu",Saue valla korraldus nr 1300 8.12.2021
5167,22315-1,Kõue tee,59.093667,25.260167,,,,0,,,,,Harju4B,,Kose vald,Harjumaa,6551227.756,572224.53,,Kose VV korraldus 1.nov 2016 nr 619
25167,6500116-1,Kamnitsa,57.9270998,27.4344525,Kamnitsa tee suunas,,,0,,,,,,,Võru vald,Võrumaa,6425824.149,703415.83,,
31499,5700390-1,Sutlepa,59.0554879,23.6070684,,,,0,,,,,Laane2,,Lääne-Nigula vald,Läänemaa,6546362.499,477453.625,,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
159195,12226-1,Laeva,59.4406133,24.7579479,,,,0,,,,,,,Kesklinn,Tallinna linn,6589441.57,543005.535,,
25493,3700055-1,Kabuna,58.7305669,22.5475407,Emmaste suund,,,0,,,,,,,Emmaste vald,Hiiumaa,6511015.349,415880.44,,
28091,7400650-1,Saare,58.4734445,23.0387308,,,,0,,,,,,,Saaremaa vald,Saaremaa,6481867.939,443914.999,,
128606,47041-1,Lehmja kool,59.3752072,24.8558621,,,,0,,,,,Harju2,,Rae vald,Harjumaa,6582222.5,548653.812,KP,Rae valla korraldus nr 1406 23.09.2015
102908,7090015-1,Lohu,59.1153394,24.7871464,Rong Rapla suunas,,,0,,,,,Kohila,,Kohila vald,Raplamaa,6553227.999,545087.375,rong,Kohila VV määrus 02.11.2015 nr 306
29605,6500182-1,Kliima,57.866141,27.4796158,Korgõmõisa suunas,,,0,,,,,,,Võru vald,Võrumaa,6419181.65,706440.42,,
32323,4420065-1,Lasteaia,59.3755987,28.1812155,,,,0,,,,,,,Narva linn,Narva linn,,,,
116386,5900376-1,Liigvalla,59.0078098,26.1123237,,,,0,,,,,Viru4,,Väike-Maarja vald,Lääne-Virumaa,6542896.5,621352.812,541a/post puudub (27.03.2018),Väike-Maarja VV määrus 5.09.2018 nr 526
23658,5100002-1,Abaja,58.9202761,25.9660693,,,,0,,,,,tartu2,,Järva vald,Järvamaa,6532895.0,613238.75,,
2940,19102-1,Vasar,59.4606377,24.925189,,,,0,,,,,Harju2,,Maardu linn,Harjumaa,6591791.242,552463.383,,Maardu Linnavolikogu 25.04.2023 määrus nr 40
163493,6701278-1,Männipargi,58.3928827,24.5094159,,,,0,,,,,,,Pärnu linn,Pärnumaa,6472606.319,529790.61,,
146846,8490211-1,Kamara,58.121977,25.19228,,,,0,,,,,,,Mulgi vald,Viljandimaa,,,,
4633,21546-1,Sõrve tee,59.4380958,24.5026409,,,,0,,,,,Harju2,,Harku vald,Harjumaa,6589025.0,528522.0,,Harku VV korraldus 9.juuni 2020 nr 305
67002431,6700243-1,Karuslooma,58.4071854,24.3240345,,,,0,,,,,,,,Pärnumaa,6474131.959,518941.93,,
26509,7820227-1,Prisma,58.3760942,26.7787898,,,,0,,,,,TartuLinn,,Tartu linn,Tartu linn,6473990.464,662535.997,,
155530,23965-1,Tammi,59.3880496,24.8485762,,,,0,,,,,Harju2,,Rae vald,Harjumaa,6583647.8,548221.55,"01.08.22 seisuga tee ehitus, tasku olemas,541a puudub. al 01.09.22 541a olemas",Rae valla korraldus nr 1417 20.09.2022
136995,47341-1,Veskirahva,59.3537894,24.6000871,,,,0,,,,,Harju2,,Saue vald,Harjumaa,6579678.799,534135.4,,Saue valla korraldus nr 44 10.01.2017
27361,5100035-1,Vaksali,58.886083,25.555796,,,,0,,,,,tartu1,,Paide linn,Järvamaa,6528466.999,589701.561,,
25595,3700136-1,Malvaste tee,59.0075744,22.6192325,Kärdla suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6541775.919,420666.98,,
10290,23667-1,Luhaääre,59.5411823,24.8842907,,,,0,,,,,Harju2,,Viimsi vald,Harjumaa,6600732.5,550026.064,Vaja nihutada Tammneeme külla,Viimsi VV korraldus 14.10.2020 nr 599
152341,7000727-1,Pahklamõisa,59.1860025,24.8721295,,,,0,,,,,Kohila,,Kohila vald,Raplamaa,6561159.0,549852.562,kood end Tugikodu tinglik; Kohila sise,Kohila VV määrus 02.08.2021 nr 216
34061,6590003-1,Ilumetsa,57.9679414,27.4107544,Rong Tartu suunas,,,0,,,,,,,Räpina vald,Põlvamaa,6430295.5,701782.25,,
22674,8600692-1,Tindi,57.7265838,26.942768,Rõuge suunas,,,0,,,,,,,Rõuge vald,Võrumaa,6402127.949,675294.05,,
30652,6700866-1,Sauga alevik,58.4272342,24.4952151,,,,0,,,,,"PärnuLinn,PärnuMVLL",,Tori vald,Pärnumaa,6476426.01,528931.92,,
123938,4400913-1,Asfalditehas,59.315948,27.4393873,Pannjärve suunas,,,0,,,,,,,Ahtme linnaosa,Kohtla-Järve linn,6580330.929,695779.33,,
147395,8200833-1,Restu,57.9438273,26.3781289,Sikstina suunas,,,0,,,,,,,Otepää vald,Valgamaa,6424975.0,640817.875,,
31932,5900088-1,Hernemaa,59.5246548,26.429029,,,,0,,,,,Viru3,,Haljala vald,Lääne-Virumaa,6601050.5,637455.562,,Haljala VV määrus 4.07.2018 nr 332
26943,8400595-1,Oorgu,58.5146428,25.8596785,Kolga-Jaani suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
32181,5900296-1,Kullaaru tee,59.352423,26.313468,,,,0,,,,,Viru1,,Rakvere vald,Lääne-Virumaa,6581643.19,631580.415,,Rakvere VV määrus 11.02.2016 nr 4
26424,3700087-1,Kuri,58.9529014,22.9264524,Partsi-Kärdla suund,,,0,,,,,,,Pühalepa vald,Hiiumaa,6535363.799,438219.34,,
14851,23917-1,Põrguvälja,59.3592817,24.8867798,,,,0,,,,,Harju2,,Rae vald,Harjumaa,6580471.348,550434.767,KP,Rae valla korraldus nr 1406 23.09.2015
4319,11608-1,Bussijaam (bus station),59.4276732,24.7786121,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6588013.499,544194.687,,
121910,5900967-1,Vistla,59.179663,26.167647,,,,0,,,,,Viru5,,Tapa vald,Lääne-Virumaa,6562131.031,623911.521,,Tamsalu VV määrus 2.02.2016 nr 48
134928,25108-1,Liivamäe keskus,59.4415406,24.9617743,,,,0,,,,,Harju2,,Jõelähtme vald,Harjumaa,6589693.118,554568.34,"Jõelähtme siseliinid, endine Liivamäe küla, muudetud füüsiliselt 03.2021, ajutine 541a olemas ilma nimeta (04.2022)",Jõelähtme valla korraldus nr 955 12.11.2020
124365,4400907-1,Paate,59.4021353,27.3354161,Kohtla-Järve suunas,,,0,,,,,,,Kohtla vald,Ida-Virumaa,6589621.617,689388.728,,
